ts,co,no2,o3_1h,o3_8h,pm10,pm25,so2
2017-01-12 06:54:00,0.9,84.0,21.0,26.0,,72.0,21.0
2017-01-12 07:54:00,0.9,91.0,17.0,26.0,,77.0,20.0
2017-01-12 12:54:00,1.0,91.0,11.0,19.0,,63.0,21.0
2017-01-12 15:54:00,0.9,83.0,11.0,11.0,75.0,70.0,27.0
2017-01-12 16:54:00,1.0,78.0,11.0,11.0,,79.0,26.0
2017-01-12 17:54:00,0.9,74.0,10.0,10.0,,78.0,25.0
2017-01-12 18:54:00,0.9,72.0,11.0,11.0,,85.0,25.0
2017-01-12 19:54:00,1.0,74.0,11.0,11.0,,87.0,27.0
2017-01-12 20:54:00,1.0,76.0,11.0,11.0,,94.0,30.0
2017-01-12 21:54:00,1.0,76.0,10.0,11.0,,97.0,30.0
2017-01-12 22:54:00,1.1,79.0,11.0,11.0,,98.0,27.0
2017-01-12 23:54:00,1.3,80.0,12.0,11.0,,95.0,26.0
2017-01-13 00:54:00,1.4,74.0,18.0,12.0,,103.0,28.0
2017-01-13 01:54:00,1.6,77.0,22.0,13.0,146.0,115.0,33.0
2017-01-13 02:54:00,1.6,77.0,33.0,16.0,133.0,130.0,41.0
2017-01-13 03:54:00,1.6,75.0,51.0,21.0,,143.0,44.0
2017-01-13 04:54:00,1.3,76.0,63.0,28.0,,140.0,41.0
2017-01-13 05:54:00,1.1,63.0,83.0,37.0,,137.0,40.0
2017-01-13 06:54:00,1.2,69.0,81.0,45.0,110.0,102.0,42.0
2017-01-13 07:54:00,0.9,65.0,81.0,54.0,89.0,86.0,39.0
2017-01-13 08:54:00,0.8,77.0,71.0,61.0,88.0,68.0,33.0
2017-01-13 09:54:00,0.9,106.0,48.0,64.0,102.0,75.0,33.0
2017-01-13 10:54:00,1.0,131.0,26.0,63.0,122.0,89.0,32.0
2017-01-13 11:54:00,0.9,79.0,64.0,65.0,100.0,95.0,28.0
2017-01-13 12:54:00,1.2,75.0,65.0,65.0,126.0,107.0,28.0
2017-01-13 13:54:00,1.1,69.0,66.0,63.0,130.0,129.0,30.0
2017-01-13 14:54:00,0.9,66.0,62.0,60.0,,112.0,26.0
2017-01-13 15:54:00,0.8,62.0,63.0,58.0,,84.0,22.0
2017-01-13 16:54:00,0.7,53.0,67.0,67.0,,63.0,20.0
2017-01-13 17:54:00,0.6,44.0,74.0,70.0,54.0,53.0,20.0
2017-01-13 18:54:00,0.5,36.0,78.0,73.0,50.0,47.0,19.0
2017-01-13 19:54:00,0.4,32.0,77.0,74.0,,40.0,19.0
2017-01-13 20:54:00,0.3,31.0,75.0,74.0,29.0,20.0,18.0
2017-01-13 21:54:00,0.6,50.0,55.0,71.0,35.0,20.0,20.0
2017-01-13 22:54:00,0.7,66.0,39.0,66.0,44.0,27.0,20.0
2017-01-13 23:54:00,0.6,66.0,38.0,63.0,49.0,24.0,18.0
2017-01-14 00:54:00,0.6,50.0,53.0,61.0,52.0,23.0,19.0
2017-01-14 01:54:00,0.4,25.0,74.0,61.0,36.0,18.0,16.0
2017-01-14 02:54:00,0.4,28.0,73.0,60.0,34.0,15.0,15.0
2017-01-14 03:54:00,0.4,27.0,76.0,60.0,18.0,18.0,16.0
2017-01-14 04:54:00,0.4,26.0,80.0,61.0,22.0,18.0,16.0
2017-01-14 05:54:00,0.4,32.0,77.0,64.0,30.0,18.0,19.0
2017-01-14 06:54:00,0.5,32.0,78.0,69.0,50.0,19.0,20.0
2017-01-14 07:54:00,0.4,34.0,79.0,74.0,24.0,14.0,20.0
2017-01-14 08:54:00,0.3,30.0,82.0,77.0,28.0,17.0,15.0
2017-01-14 09:54:00,0.2,30.0,79.0,78.0,21.0,13.0,13.0
2017-01-14 10:54:00,0.3,26.0,79.0,79.0,24.0,13.0,12.0
2017-01-14 11:54:00,0.3,33.0,74.0,78.0,21.0,14.0,13.0
2017-01-14 12:54:00,0.4,39.0,68.0,77.0,28.0,18.0,14.0
2017-01-14 13:54:00,0.5,44.0,61.0,75.0,36.0,23.0,15.0
2017-01-14 14:54:00,0.6,53.0,51.0,72.0,38.0,26.0,17.0
2017-01-14 15:54:00,0.6,53.0,48.0,68.0,38.0,24.0,16.0
2017-01-14 16:54:00,0.3,29.0,67.0,67.0,25.0,21.0,15.0
2017-01-14 17:54:00,0.3,24.0,72.0,70.0,26.0,14.0,14.0
2017-01-14 18:54:00,0.2,21.0,77.0,72.0,21.0,13.0,13.0
2017-01-14 19:54:00,0.2,20.0,76.0,73.0,18.0,9.0,13.0
2017-01-14 20:54:00,0.2,20.0,76.0,74.0,19.0,7.0,13.0
2017-01-14 21:54:00,0.2,30.0,65.0,72.0,19.0,7.0,14.0
2017-01-14 22:54:00,0.3,37.0,60.0,70.0,23.0,9.0,14.0
2017-01-14 23:54:00,0.3,39.0,58.0,69.0,33.0,9.0,14.0
2017-01-15 00:54:00,0.3,29.0,67.0,69.0,29.0,11.0,14.0
2017-01-15 01:54:00,0.4,28.0,68.0,68.0,27.0,10.0,14.0
2017-01-15 02:54:00,0.3,23.0,74.0,68.0,17.0,8.0,14.0
2017-01-15 03:54:00,0.3,25.0,72.0,68.0,12.0,11.0,13.0
2017-01-15 04:54:00,0.3,23.0,76.0,68.0,,12.0,12.0
2017-01-15 05:54:00,0.3,25.0,75.0,69.0,14.0,10.0,12.0
2017-01-15 06:54:00,0.3,26.0,74.0,70.0,21.0,8.0,12.0
2017-01-15 07:54:00,0.3,28.0,74.0,72.0,22.0,13.0,13.0
2017-01-15 08:54:00,0.3,41.0,61.0,72.0,26.0,11.0,13.0
2017-01-15 09:54:00,0.3,40.0,61.0,71.0,25.0,12.0,14.0
2017-01-15 10:54:00,0.4,37.0,62.0,69.0,24.0,13.0,13.0
2017-01-15 11:54:00,0.4,34.0,64.0,68.0,22.0,14.0,15.0
2017-01-15 12:54:00,0.4,35.0,61.0,66.0,24.0,15.0,18.0
2017-01-15 13:54:00,0.4,49.0,46.0,63.0,28.0,13.0,16.0
2017-01-15 14:54:00,0.5,59.0,38.0,58.0,27.0,16.0,14.0
2017-01-15 15:54:00,0.5,62.0,35.0,54.0,31.0,18.0,16.0
2017-01-15 16:54:00,0.5,46.0,48.0,48.0,25.0,19.0,14.0
2017-01-15 17:54:00,0.4,42.0,49.0,48.0,23.0,14.0,14.0
2017-01-15 18:54:00,0.3,33.0,56.0,51.0,,19.0,16.0
2017-01-15 19:54:00,0.3,29.0,60.0,53.0,19.0,19.0,15.0
2017-01-15 20:54:00,0.3,37.0,52.0,53.0,19.0,15.0,14.0
2017-01-15 21:54:00,0.4,33.0,56.0,54.0,28.0,12.0,14.0
2017-01-15 22:54:00,0.4,49.0,44.0,52.0,23.0,14.0,13.0
2017-01-15 23:54:00,0.6,69.0,30.0,49.0,29.0,11.0,13.0
2017-01-16 00:54:00,0.6,58.0,43.0,49.0,32.0,10.0,16.0
2017-01-16 01:54:00,0.5,36.0,63.0,50.0,29.0,17.0,15.0
2017-01-16 02:54:00,0.5,36.0,66.0,52.0,33.0,21.0,15.0
2017-01-16 03:54:00,0.6,41.0,64.0,52.0,32.0,23.0,17.0
2017-01-16 04:54:00,0.7,44.0,65.0,54.0,34.0,27.0,17.0
2017-01-16 05:54:00,0.6,33.0,81.0,57.0,53.0,28.0,16.0
2017-01-16 06:54:00,0.5,34.0,84.0,62.0,,24.0,16.0
2017-01-16 07:54:00,0.4,37.0,76.0,68.0,,26.0,16.0
2017-01-16 08:54:00,0.4,45.0,65.0,70.0,27.0,19.0,16.0
2017-01-16 09:54:00,0.5,48.0,60.0,70.0,24.0,17.0,16.0
2017-01-16 10:54:00,0.4,44.0,65.0,70.0,23.0,16.0,14.0
2017-01-16 11:54:00,0.4,54.0,56.0,69.0,25.0,17.0,16.0
2017-01-16 12:54:00,0.4,56.0,52.0,67.0,24.0,16.0,18.0
2017-01-16 13:54:00,0.5,66.0,43.0,63.0,21.0,19.0,15.0
2017-01-16 14:54:00,0.5,73.0,38.0,57.0,26.0,20.0,15.0
2017-01-16 15:54:00,0.5,83.0,28.0,51.0,25.0,23.0,16.0
2017-01-16 16:54:00,0.4,67.0,40.0,40.0,21.0,20.0,17.0
2017-01-16 17:54:00,0.4,63.0,38.0,39.0,23.0,19.0,17.0
2017-01-16 18:54:00,0.4,71.0,33.0,37.0,24.0,21.0,17.0
2017-01-16 19:54:00,0.4,63.0,43.0,38.0,,23.0,17.0
2017-01-16 20:54:00,0.4,56.0,53.0,41.0,,29.0,19.0
2017-01-16 21:54:00,0.5,76.0,40.0,41.0,51.0,38.0,22.0
2017-01-16 22:54:00,0.6,92.0,32.0,40.0,54.0,47.0,21.0
2017-01-16 23:54:00,0.8,109.0,25.0,38.0,70.0,50.0,22.0
2017-01-17 00:54:00,1.0,106.0,31.0,37.0,78.0,57.0,22.0
2017-01-17 01:54:00,1.0,101.0,34.0,36.0,75.0,59.0,21.0
2017-01-17 02:54:00,0.9,105.0,28.0,36.0,63.0,57.0,23.0
2017-01-17 03:54:00,0.8,86.0,39.0,35.0,58.0,53.0,20.0
2017-01-17 04:54:00,0.8,65.0,55.0,36.0,,48.0,18.0
2017-01-17 05:54:00,0.7,53.0,66.0,39.0,46.0,44.0,19.0
2017-01-17 06:54:00,0.7,57.0,66.0,43.0,39.0,36.0,18.0
2017-01-17 07:54:00,0.8,75.0,50.0,46.0,53.0,36.0,18.0
2017-01-17 08:54:00,0.9,99.0,32.0,46.0,54.0,42.0,21.0
2017-01-17 09:54:00,0.9,118.0,19.0,44.0,56.0,46.0,21.0
2017-01-17 10:54:00,0.9,128.0,11.0,42.0,54.0,51.0,20.0
2017-01-17 11:54:00,0.9,118.0,16.0,39.0,,52.0,20.0
2017-01-17 12:54:00,0.7,80.0,45.0,38.0,,50.0,20.0
2017-01-17 13:54:00,0.7,68.0,54.0,37.0,,43.0,19.0
2017-01-17 14:54:00,0.6,63.0,57.0,36.0,,40.0,18.0
2017-01-17 15:54:00,0.6,60.0,57.0,36.0,36.0,36.0,17.0
2017-01-17 16:54:00,0.5,54.0,60.0,60.0,,34.0,18.0
2017-01-17 17:54:00,0.6,50.0,60.0,60.0,35.0,34.0,17.0
2017-01-17 18:54:00,0.5,66.0,42.0,54.0,,34.0,18.0
2017-01-17 19:54:00,0.5,97.0,18.0,45.0,,38.0,18.0
2017-01-17 20:54:00,0.5,86.0,27.0,41.0,,36.0,16.0
2017-01-17 21:54:00,0.5,87.0,28.0,39.0,,33.0,17.0
2017-01-17 22:54:00,0.6,93.0,26.0,37.0,,29.0,17.0
2017-01-17 23:54:00,0.6,73.0,45.0,38.0,29.0,29.0,18.0
2017-01-18 00:54:00,0.7,75.0,44.0,36.0,30.0,26.0,17.0
2017-01-18 01:54:00,0.7,57.0,60.0,36.0,35.0,29.0,16.0
2017-01-18 02:54:00,0.7,56.0,61.0,39.0,,31.0,15.0
2017-01-18 03:54:00,0.7,56.0,62.0,44.0,,31.0,15.0
2017-01-18 04:54:00,0.7,54.0,64.0,49.0,,33.0,15.0
2017-01-18 05:54:00,0.7,53.0,66.0,54.0,32.0,32.0,14.0
2017-01-18 06:54:00,0.7,57.0,62.0,58.0,35.0,32.0,15.0
2017-01-18 07:54:00,0.7,57.0,66.0,61.0,45.0,36.0,15.0
2017-01-18 08:54:00,0.7,51.0,80.0,65.0,62.0,41.0,18.0
2017-01-18 09:54:00,0.8,61.0,75.0,67.0,64.0,45.0,19.0
2017-01-18 10:54:00,0.8,64.0,71.0,68.0,61.0,49.0,19.0
2017-01-18 11:54:00,0.8,72.0,64.0,68.0,65.0,48.0,18.0
2017-01-18 12:54:00,0.8,61.0,69.0,69.0,59.0,51.0,17.0
2017-01-18 13:54:00,0.8,60.0,72.0,70.0,60.0,51.0,18.0
2017-01-18 14:54:00,0.9,64.0,74.0,71.0,65.0,55.0,22.0
2017-01-18 15:54:00,0.8,53.0,85.0,74.0,66.0,58.0,23.0
2017-01-18 16:54:00,0.8,49.0,90.0,90.0,70.0,61.0,23.0
2017-01-18 17:54:00,0.8,38.0,96.0,93.0,61.0,61.0,20.0
2017-01-18 18:54:00,0.8,45.0,86.0,91.0,,63.0,19.0
2017-01-18 19:54:00,0.8,42.0,86.0,90.0,66.0,65.0,18.0
2017-01-18 20:54:00,0.8,38.0,86.0,89.0,72.0,66.0,18.0
2017-01-18 21:54:00,0.9,39.0,84.0,88.0,,70.0,18.0
2017-01-18 22:54:00,0.9,64.0,60.0,84.0,,74.0,18.0
2017-01-18 23:54:00,1.0,87.0,48.0,80.0,85.0,81.0,21.0
2017-01-19 00:54:00,1.1,81.0,57.0,75.0,85.0,78.0,21.0
2017-01-19 01:54:00,1.0,78.0,62.0,71.0,86.0,75.0,21.0
2017-01-19 02:54:00,1.0,67.0,73.0,70.0,76.0,76.0,21.0
2017-01-19 03:54:00,1.0,65.0,75.0,68.0,,74.0,22.0
2017-01-19 04:54:00,1.0,64.0,79.0,67.0,72.0,72.0,22.0
2017-01-19 05:54:00,1.0,72.0,73.0,66.0,78.0,75.0,21.0
2017-01-19 06:54:00,1.0,95.0,46.0,64.0,88.0,79.0,21.0
2017-01-19 07:54:00,1.1,91.0,49.0,64.0,87.0,87.0,23.0
2017-01-19 08:54:00,1.1,92.0,50.0,63.0,97.0,88.0,22.0
2017-01-19 09:54:00,1.0,109.0,34.0,60.0,107.0,94.0,22.0
2017-01-19 10:54:00,1.0,107.0,30.0,54.0,108.0,98.0,22.0
2017-01-19 11:54:00,1.2,101.0,34.0,49.0,107.0,105.0,21.0
2017-01-19 12:54:00,1.4,103.0,27.0,43.0,130.0,110.0,24.0
2017-01-19 13:54:00,1.5,115.0,17.0,36.0,128.0,121.0,24.0
2017-01-19 14:54:00,1.2,88.0,27.0,34.0,,116.0,22.0
2017-01-19 15:54:00,1.3,55.0,61.0,35.0,,114.0,26.0
2017-01-19 16:54:00,1.2,47.0,63.0,63.0,149.0,128.0,26.0
2017-01-19 17:54:00,1.3,51.0,56.0,60.0,184.0,160.0,29.0
2017-01-19 18:54:00,1.3,57.0,48.0,56.0,201.0,180.0,29.0
2017-01-19 19:54:00,1.4,54.0,46.0,53.0,207.0,179.0,28.0
2017-01-19 20:54:00,1.1,52.0,51.0,53.0,182.0,166.0,26.0
2017-01-19 21:54:00,1.1,55.0,46.0,52.0,170.0,117.0,24.0
2017-01-19 22:54:00,1.1,68.0,35.0,49.0,177.0,108.0,23.0
2017-01-19 23:54:00,1.3,69.0,34.0,47.0,186.0,107.0,24.0
2017-01-20 00:54:00,1.3,61.0,39.0,44.0,169.0,109.0,25.0
2017-01-20 01:54:00,1.0,48.0,55.0,44.0,145.0,84.0,23.0
2017-01-20 02:54:00,0.8,41.0,63.0,46.0,107.0,65.0,21.0
2017-01-20 03:54:00,0.6,36.0,72.0,49.0,72.0,40.0,19.0
2017-01-20 04:54:00,0.6,32.0,81.0,53.0,62.0,32.0,18.0
2017-01-20 05:54:00,0.5,30.0,85.0,58.0,43.0,25.0,17.0
2017-01-20 06:54:00,0.5,30.0,87.0,64.0,26.0,19.0,14.0
2017-01-20 07:54:00,0.1,30.0,89.0,71.0,28.0,22.0,12.0
2017-01-20 08:54:00,,31.0,83.0,77.0,45.0,17.0,11.0
2017-01-20 09:54:00,,33.0,72.0,79.0,61.0,14.0,11.0
2017-01-20 10:54:00,0.4,43.0,62.0,79.0,21.0,19.0,12.0
2017-01-20 11:54:00,0.2,36.0,67.0,78.0,23.0,21.0,13.0
2017-01-20 12:54:00,0.1,34.0,69.0,77.0,23.0,21.0,12.0
2017-01-20 13:54:00,0.7,30.0,71.0,75.0,23.0,20.0,13.0
2017-01-20 14:54:00,0.5,29.0,71.0,73.0,22.0,20.0,11.0
2017-01-20 15:54:00,0.5,28.0,72.0,71.0,22.0,20.0,13.0
2017-01-20 16:54:00,0.5,39.0,58.0,58.0,23.0,19.0,11.0
2017-01-20 17:54:00,0.5,40.0,55.0,56.0,25.0,21.0,11.0
2017-01-20 18:54:00,0.4,34.0,61.0,58.0,20.0,20.0,11.0
2017-01-20 19:54:00,0.4,27.0,68.0,60.0,,20.0,11.0
2017-01-20 20:54:00,0.4,28.0,65.0,61.0,20.0,19.0,11.0
2017-01-20 21:54:00,0.5,62.0,27.0,56.0,35.0,21.0,10.0
2017-01-20 22:54:00,0.5,79.0,12.0,49.0,36.0,22.0,10.0
2017-01-20 23:54:00,0.7,80.0,15.0,45.0,35.0,25.0,10.0
2017-01-21 00:54:00,0.7,71.0,30.0,42.0,42.0,29.0,13.0
2017-01-21 01:54:00,0.6,48.0,53.0,41.0,,32.0,14.0
2017-01-21 02:54:00,0.6,38.0,68.0,42.0,,32.0,13.0
2017-01-21 03:54:00,0.5,38.0,74.0,43.0,,32.0,13.0
2017-01-21 04:54:00,0.5,38.0,77.0,44.0,,33.0,13.0
2017-01-21 05:54:00,0.5,37.0,83.0,52.0,39.0,36.0,14.0
2017-01-21 06:54:00,0.5,39.0,90.0,61.0,49.0,40.0,14.0
2017-01-21 07:54:00,0.4,41.0,96.0,71.0,52.0,42.0,14.0
2017-01-21 08:54:00,0.4,53.0,82.0,78.0,54.0,48.0,14.0
2017-01-21 09:54:00,0.4,68.0,63.0,79.0,62.0,51.0,15.0
2017-01-21 10:54:00,0.5,82.0,48.0,77.0,61.0,58.0,15.0
2017-01-21 11:54:00,0.6,94.0,33.0,72.0,69.0,56.0,16.0
2017-01-21 12:54:00,0.8,108.0,19.0,64.0,76.0,63.0,17.0
2017-01-21 13:54:00,0.9,113.0,15.0,56.0,75.0,62.0,17.0
2017-01-21 14:54:00,0.9,113.0,13.0,46.0,77.0,63.0,17.0
2017-01-21 15:54:00,0.9,107.0,14.0,36.0,79.0,64.0,17.0
2017-01-21 16:54:00,0.9,102.0,14.0,14.0,79.0,70.0,20.0
2017-01-21 17:54:00,0.8,101.0,13.0,14.0,85.0,74.0,21.0
2017-01-21 18:54:00,0.8,98.0,13.0,13.0,87.0,76.0,23.0
2017-01-21 19:54:00,0.6,76.0,27.0,17.0,75.0,75.0,21.0
2017-01-21 20:54:00,0.5,65.0,33.0,20.0,77.0,67.0,19.0
2017-01-21 21:54:00,0.6,70.0,27.0,21.0,85.0,64.0,19.0
2017-01-21 22:54:00,0.7,82.0,16.0,20.0,101.0,66.0,20.0
2017-01-21 23:54:00,0.8,79.0,17.0,20.0,97.0,72.0,18.0
2017-01-22 00:54:00,0.7,62.0,33.0,22.0,73.0,63.0,16.0
2017-01-22 01:54:00,0.5,46.0,53.0,27.0,51.0,43.0,16.0
2017-01-22 02:54:00,0.5,42.0,63.0,34.0,60.0,43.0,19.0
2017-01-22 03:54:00,0.5,36.0,76.0,40.0,59.0,49.0,21.0
2017-01-22 04:54:00,0.5,34.0,83.0,46.0,76.0,46.0,23.0
2017-01-22 05:54:00,0.5,35.0,82.0,53.0,72.0,50.0,23.0
2017-01-22 06:54:00,0.4,32.0,87.0,62.0,61.0,46.0,21.0
2017-01-22 07:54:00,0.3,34.0,84.0,70.0,53.0,35.0,18.0
2017-01-22 08:54:00,0.3,34.0,79.0,76.0,42.0,32.0,16.0
2017-01-22 09:54:00,0.8,39.0,73.0,78.0,44.0,29.0,15.0
2017-01-22 10:54:00,0.8,49.0,62.0,78.0,55.0,27.0,14.0
2017-01-22 11:54:00,0.7,36.0,70.0,78.0,41.0,27.0,12.0
2017-01-22 12:54:00,0.7,34.0,72.0,76.0,29.0,23.0,11.0
2017-01-22 13:54:00,0.7,38.0,67.0,74.0,31.0,18.0,12.0
2017-01-22 14:54:00,0.7,37.0,66.0,72.0,32.0,18.0,11.0
2017-01-22 15:54:00,0.6,35.0,66.0,69.0,29.0,19.0,11.0
2017-01-22 16:54:00,0.6,36.0,66.0,66.0,31.0,20.0,12.0
2017-01-22 17:54:00,0.6,34.0,68.0,67.0,32.0,21.0,13.0
2017-01-22 18:54:00,0.6,28.0,71.0,68.0,30.0,23.0,11.0
2017-01-22 19:54:00,0.6,23.0,75.0,70.0,28.0,19.0,11.0
2017-01-22 20:54:00,0.7,30.0,65.0,69.0,33.0,19.0,12.0
2017-01-22 21:54:00,0.7,48.0,46.0,65.0,44.0,23.0,12.0
2017-01-22 22:54:00,0.9,76.0,20.0,59.0,47.0,26.0,15.0
2017-01-22 23:54:00,1.2,84.0,18.0,54.0,59.0,31.0,16.0
2017-01-23 00:54:00,1.2,73.0,31.0,49.0,57.0,35.0,18.0
2017-01-23 01:54:00,1.1,51.0,56.0,48.0,57.0,36.0,21.0
2017-01-23 02:54:00,1.1,36.0,74.0,48.0,51.0,39.0,24.0
2017-01-23 03:54:00,1.0,30.0,84.0,49.0,41.0,35.0,22.0
2017-01-23 04:54:00,1.0,31.0,87.0,52.0,41.0,29.0,21.0
2017-01-23 05:54:00,1.0,31.0,91.0,58.0,39.0,33.0,21.0
2017-01-23 06:54:00,0.9,29.0,93.0,67.0,39.0,34.0,20.0
2017-01-23 07:54:00,0.7,27.0,96.0,76.0,34.0,31.0,15.0
2017-01-23 08:54:00,0.7,28.0,88.0,84.0,29.0,27.0,13.0
2017-01-23 09:54:00,0.6,28.0,88.0,88.0,27.0,21.0,11.0
2017-01-23 10:54:00,0.7,37.0,75.0,88.0,28.0,18.0,12.0
2017-01-23 11:54:00,0.7,37.0,70.0,86.0,27.0,18.0,12.0
2017-01-23 12:54:00,0.6,35.0,69.0,84.0,23.0,19.0,16.0
2017-01-23 13:54:00,0.6,23.0,79.0,82.0,15.0,15.0,12.0
2017-01-23 14:54:00,0.6,26.0,75.0,80.0,,15.0,11.0
2017-01-23 15:54:00,0.6,32.0,66.0,76.0,17.0,15.0,12.0
2017-01-23 16:54:00,0.6,35.0,62.0,62.0,17.0,13.0,12.0
2017-01-23 17:54:00,0.6,34.0,63.0,62.0,20.0,16.0,12.0
2017-01-23 18:54:00,0.5,29.0,68.0,64.0,20.0,15.0,12.0
2017-01-23 19:54:00,0.5,23.0,76.0,67.0,,16.0,11.0
2017-01-23 20:54:00,0.6,24.0,72.0,68.0,19.0,16.0,11.0
2017-01-23 21:54:00,0.6,27.0,71.0,69.0,19.0,15.0,10.0
2017-01-23 22:54:00,0.6,36.0,61.0,68.0,27.0,15.0,10.0
2017-01-23 23:54:00,0.8,50.0,48.0,65.0,30.0,16.0,11.0
2017-01-24 00:54:00,0.8,56.0,45.0,63.0,31.0,17.0,14.0
2017-01-24 01:54:00,0.8,46.0,58.0,62.0,31.0,20.0,16.0
2017-01-24 02:54:00,0.7,28.0,78.0,64.0,30.0,22.0,17.0
2017-01-24 03:54:00,0.7,25.0,86.0,65.0,36.0,24.0,19.0
2017-01-24 04:54:00,0.7,22.0,93.0,68.0,,20.0,18.0
2017-01-24 05:54:00,0.8,25.0,98.0,71.0,50.0,25.0,19.0
2017-01-24 06:54:00,0.8,30.0,95.0,75.0,55.0,22.0,20.0
2017-01-24 07:54:00,0.8,30.0,101.0,82.0,46.0,25.0,20.0
2017-01-24 08:54:00,0.8,34.0,104.0,89.0,47.0,31.0,21.0
2017-01-24 09:54:00,0.9,36.0,106.0,95.0,49.0,37.0,21.0
2017-01-24 10:54:00,1.0,45.0,94.0,97.0,49.0,44.0,20.0
2017-01-24 11:54:00,0.9,36.0,102.0,99.0,,47.0,19.0
2017-01-24 12:54:00,0.9,38.0,103.0,100.0,,44.0,21.0
2017-01-24 13:54:00,1.0,41.0,104.0,101.0,,50.0,21.0
2017-01-24 14:54:00,1.0,47.0,99.0,102.0,56.0,56.0,23.0
2017-01-24 15:54:00,1.0,41.0,103.0,102.0,,60.0,23.0
2017-01-24 16:54:00,1.0,44.0,98.0,98.0,,63.0,23.0
2017-01-24 17:54:00,0.9,41.0,100.0,99.0,,63.0,24.0
2017-01-24 18:54:00,0.9,37.0,104.0,101.0,,63.0,23.0
2017-01-24 19:54:00,0.9,40.0,99.0,100.0,,66.0,22.0
2017-01-24 20:54:00,0.8,43.0,92.0,99.0,,65.0,22.0
2017-01-24 21:54:00,0.8,44.0,89.0,97.0,,63.0,20.0
2017-01-24 22:54:00,0.9,43.0,90.0,96.0,,61.0,18.0
2017-01-24 23:54:00,0.9,53.0,78.0,94.0,,58.0,17.0
2017-01-25 00:54:00,0.9,60.0,67.0,90.0,,53.0,17.0
2017-01-25 01:54:00,0.8,49.0,75.0,87.0,,48.0,16.0
2017-01-25 02:54:00,0.8,37.0,91.0,85.0,,45.0,18.0
2017-01-25 03:54:00,0.8,31.0,103.0,86.0,,45.0,18.0
2017-01-25 04:54:00,0.8,30.0,109.0,88.0,,46.0,17.0
2017-01-25 05:54:00,0.8,31.0,114.0,91.0,,49.0,17.0
2017-01-25 06:54:00,0.8,33.0,115.0,94.0,50.0,48.0,16.0
2017-01-25 07:54:00,0.8,39.0,110.0,98.0,52.0,49.0,16.0
2017-01-25 08:54:00,0.9,47.0,101.0,102.0,53.0,53.0,16.0
2017-01-25 09:54:00,0.9,47.0,101.0,106.0,53.0,52.0,15.0
2017-01-25 10:54:00,0.9,52.0,96.0,106.0,,58.0,16.0
2017-01-25 11:54:00,1.0,50.0,96.0,105.0,,60.0,16.0
2017-01-25 12:54:00,1.0,49.0,95.0,104.0,,62.0,15.0
2017-01-25 13:54:00,1.0,57.0,88.0,100.0,,62.0,16.0
2017-01-25 14:54:00,1.0,62.0,81.0,96.0,,66.0,20.0
2017-01-25 15:54:00,0.9,58.0,80.0,92.0,,65.0,21.0
2017-01-25 16:54:00,0.9,55.0,83.0,83.0,,63.0,21.0
2017-01-25 17:54:00,0.8,47.0,93.0,88.0,,66.0,19.0
2017-01-25 18:54:00,0.9,51.0,84.0,87.0,,64.0,18.0
2017-01-25 19:54:00,0.9,55.0,79.0,85.0,,62.0,17.0
2017-01-25 20:54:00,0.9,54.0,72.0,82.0,,63.0,18.0
2017-01-25 21:54:00,0.8,53.0,73.0,81.0,,61.0,17.0
2017-01-25 22:54:00,0.9,63.0,63.0,78.0,,62.0,17.0
2017-01-25 23:54:00,0.8,63.0,69.0,77.0,,58.0,16.0
2017-01-26 00:54:00,0.9,65.0,71.0,76.0,,56.0,16.0
2017-01-26 01:54:00,0.8,43.0,93.0,76.0,,53.0,16.0
2017-01-26 02:54:00,0.8,39.0,98.0,77.0,,49.0,18.0
2017-01-26 03:54:00,0.8,33.0,108.0,81.0,,49.0,19.0
2017-01-26 04:54:00,0.8,31.0,120.0,87.0,,47.0,20.0
2017-01-26 05:54:00,0.8,37.0,133.0,94.0,51.0,49.0,25.0
2017-01-26 06:54:00,0.8,34.0,126.0,102.0,,58.0,19.0
2017-01-26 11:54:00,0.8,39.0,110.0,122.0,52.0,48.0,12.0
2017-01-26 12:54:00,0.8,46.0,97.0,116.0,,54.0,13.0
2017-01-26 13:54:00,0.7,53.0,85.0,104.0,,49.0,13.0
2017-01-26 14:54:00,0.7,50.0,84.0,94.0,,42.0,12.0
2017-01-26 15:54:00,0.6,41.0,91.0,93.0,,42.0,16.0
2017-01-26 16:54:00,0.7,36.0,89.0,89.0,,39.0,15.0
2017-01-26 17:54:00,0.7,37.0,84.0,86.0,,40.0,14.0
2017-01-26 18:54:00,0.7,35.0,83.0,85.0,,36.0,12.0
2017-01-26 19:54:00,0.7,32.0,85.0,85.0,,39.0,13.0
2017-01-26 20:54:00,0.7,40.0,72.0,83.0,40.0,40.0,12.0
2017-01-26 21:54:00,0.8,50.0,61.0,79.0,,45.0,12.0
2017-01-26 22:54:00,0.8,60.0,47.0,74.0,50.0,46.0,12.0
2017-01-26 23:54:00,0.9,78.0,29.0,69.0,60.0,55.0,15.0
2017-01-27 00:54:00,1.2,74.0,37.0,62.0,93.0,82.0,16.0
2017-01-27 01:54:00,1.5,50.0,56.0,59.0,164.0,130.0,13.0
2017-01-27 02:54:00,1.4,39.0,73.0,58.0,,144.0,14.0
2017-01-27 03:54:00,0.9,33.0,80.0,57.0,,108.0,13.0
